Date,Product,Category,Price,Quantity,Rating,Revenue
2018-02-27,mascara,comestic,10,23,8,230
2018-02-27,fridge,electronics,1200,32,2,38400
2018-02-27,air conditioner,electronics,800,25,4,20000
2018-02-27,suncream,comestic,20,48,3,960
2018-02-27,air conditioner,electronics,800,42,10,33600
2018-02-28,fridge,electronics,1200,29,5,34800
2018-02-28,smartphone,electronics,500,29,1,14500
2018-02-28,eye liner,comestic,12,10,4,120
2018-02-28,fridge,electronics,1200,28,4,33600
2018-02-28,suncream,comestic,20,30,3,600
2018-02-28,fridge,electronics,1200,21,8,25200
2018-02-28,mascara,comestic,10,10,8,100
2018-02-28,suncream,comestic,20,29,1,580
2018-02-28,microwave,electronics,300,32,9,9600
2018-02-28,fridge,electronics,1200,47,10,56400
2018-03-01,laptop,electronics,1000,37,9,37000
2018-03-01,face cleanser,comestic,25,8,3,200
2018-03-01,eye liner,comestic,12,34,7,408
2018-03-01,smartphone,electronics,500,29,7,14500
2018-03-01,fridge,electronics,1200,45,5,54000
2018-03-01,fragrance,comestic,50,18,1,900
2018-03-01,suncream,comestic,20,49,5,980
2018-03-01,laptop,electronics,1000,40,3,40000
2018-03-01,suncream,comestic,20,20,10,400
2018-03-01,mascara,comestic,10,21,4,210
2018-03-02,suncream,comestic,20,35,6,700
2018-03-02,fridge,electronics,1200,16,3,19200
2018-03-02,oven,electronics,600,8,10,4800
2018-03-02,fragrance,comestic,50,18,4,900
2018-03-02,face cleanser,comestic,25,34,9,850
2018-03-02,eye liner,comestic,12,47,8,564
2018-03-02,eye liner,comestic,12,7,4,84
2018-03-02,lipstick,comestic,15,14,10,210
2018-03-02,air conditioner,electronics,800,43,5,34400
2018-03-02,microwave,electronics,300,19,8,5700
2018-03-03,air conditioner,electronics,800,11,6,8800
2018-03-03,microwave,electronics,300,6,7,1800
2018-03-03,laptop,electronics,1000,29,8,29000
2018-03-03,fridge,electronics,1200,22,9,26400
2018-03-03,fridge,electronics,1200,39,10,46800
2018-03-03,air conditioner,electronics,800,9,2,7200
2018-03-03,microwave,electronics,300,16,7,4800
2018-03-03,suncream,comestic,20,9,9,180
2018-03-03,fragrance,comestic,50,43,4,2150
2018-03-03,mascara,comestic,10,37,6,370
2018-03-04,mascara,comestic,10,43,3,430
2018-03-04,air conditioner,electronics,800,50,7,40000
2018-03-04,eye liner,comestic,12,21,4,252
2018-03-04,microwave,electronics,300,17,5,5100
2018-03-04,suncream,comestic,20,39,9,780
2018-03-04,mascara,comestic,10,30,6,300
2018-03-04,face cleanser,comestic,25,38,1,950
2018-03-04,suncream,comestic,20,26,9,520
2018-03-04,mascara,comestic,10,9,8,90
2018-03-04,oven,electronics,600,37,3,22200
2018-03-05,smartphone,electronics,500,29,7,14500
2018-03-05,air conditioner,electronics,800,43,6,34400
2018-03-05,microwave,electronics,300,23,3,6900
2018-03-05,smartphone,electronics,500,1,3,500
2018-03-05,fridge,electronics,1200,39,8,46800
2018-03-05,air conditioner,electronics,800,38,6,30400
2018-03-05,lipstick,comestic,15,22,10,330
2018-03-05,eye liner,comestic,12,9,5,108
2018-03-05,suncream,comestic,20,40,1,800
2018-03-05,air conditioner,electronics,800,6,8,4800
2018-03-06,oven,electronics,600,8,7,4800
2018-03-06,suncream,comestic,20,8,5,160
2018-03-06,fridge,electronics,1200,41,7,49200
2018-03-06,suncream,comestic,20,45,10,900
2018-03-06,microwave,electronics,300,8,8,2400
2018-03-06,air conditioner,electronics,800,30,8,24000
2018-03-06,suncream,comestic,20,43,7,860
2018-03-06,laptop,electronics,1000,10,8,10000
2018-03-06,fridge,electronics,1200,2,2,2400
2018-03-06,fridge,electronics,1200,3,8,3600
2018-03-07,eye liner,comestic,12,36,1,432
2018-03-07,oven,electronics,600,43,5,25800
2018-03-07,air conditioner,electronics,800,21,3,16800
2018-03-07,fridge,electronics,1200,47,4,56400
2018-03-07,microwave,electronics,300,31,2,9300
2018-03-07,lipstick,comestic,15,7,5,105
2018-03-07,eye liner,comestic,12,13,6,156
2018-03-07,fridge,electronics,1200,42,10,50400
2018-03-07,lipstick,comestic,15,33,7,495
2018-03-07,microwave,electronics,300,18,1,5400
2018-03-08,oven,electronics,600,30,10,18000
2018-03-08,eye liner,comestic,12,11,2,132
2018-03-08,lipstick,comestic,15,46,3,690
2018-03-08,air conditioner,electronics,800,8,10,6400
2018-03-08,smartphone,electronics,500,15,3,7500
2018-03-08,face cleanser,comestic,25,22,3,550
2018-03-08,fragrance,comestic,50,25,10,1250
2018-03-08,laptop,electronics,1000,9,4,9000
2018-03-08,lipstick,comestic,15,5,7,75
2018-03-08,lipstick,comestic,15,31,3,465
2018-03-09,fridge,electronics,1200,30,5,36000
2018-03-09,suncream,comestic,20,5,4,100
2018-03-09,oven,electronics,600,39,4,23400
2018-03-09,laptop,electronics,1000,50,3,50000
2018-03-09,microwave,electronics,300,13,4,3900
2018-03-09,microwave,electronics,300,50,10,15000
2018-03-09,mascara,comestic,10,40,9,400
2018-03-09,smartphone,electronics,500,25,3,12500
2018-03-09,air conditioner,electronics,800,15,3,12000
2018-03-09,mascara,comestic,10,47,3,470
2018-03-10,lipstick,comestic,15,45,5,675
2018-03-10,laptop,electronics,1000,12,8,12000
2018-03-10,oven,electronics,600,49,9,29400
2018-03-10,fridge,electronics,1200,7,7,8400
2018-03-10,mascara,comestic,10,29,9,290
2018-03-10,suncream,comestic,20,33,8,660
2018-03-10,microwave,electronics,300,25,10,7500
2018-03-10,laptop,electronics,1000,6,7,6000
2018-03-10,eye liner,comestic,12,45,9,540
2018-03-10,air conditioner,electronics,800,33,9,26400
2018-03-11,suncream,comestic,20,23,2,460
2018-03-11,oven,electronics,600,33,5,19800
2018-03-11,oven,electronics,600,7,7,4200
2018-03-11,suncream,comestic,20,39,2,780
2018-03-11,oven,electronics,600,21,10,12600
2018-03-11,air conditioner,electronics,800,13,3,10400
2018-03-11,oven,electronics,600,35,5,21000
2018-03-11,eye liner,comestic,12,32,2,384
2018-03-11,laptop,electronics,1000,33,6,33000
2018-03-11,face cleanser,comestic,25,37,10,925
2018-03-12,smartphone,electronics,500,23,9,11500
2018-03-12,suncream,comestic,20,47,5,940
2018-03-12,face cleanser,comestic,25,49,7,1225
2018-03-12,air conditioner,electronics,800,22,3,17600
2018-03-12,lipstick,comestic,15,16,5,240
2018-03-12,smartphone,electronics,500,8,7,4000
2018-03-12,smartphone,electronics,500,26,7,13000
2018-03-12,oven,electronics,600,5,10,3000
2018-03-12,fridge,electronics,1200,41,7,49200
2018-03-12,fridge,electronics,1200,20,5,24000
2018-03-13,fridge,electronics,1200,9,4,10800
2018-03-13,microwave,electronics,300,27,7,8100
2018-03-13,lipstick,comestic,15,37,1,555
2018-03-13,fridge,electronics,1200,36,5,43200
2018-03-13,microwave,electronics,300,22,4,6600
2018-03-13,fridge,electronics,1200,10,8,12000
2018-03-13,smartphone,electronics,500,33,2,16500
2018-03-13,laptop,electronics,1000,21,10,21000
2018-03-13,fragrance,comestic,50,13,10,650
2018-03-13,microwave,electronics,300,48,3,14400
2018-03-14,eye liner,comestic,12,3,6,36
2018-03-14,fragrance,comestic,50,44,7,2200
2018-03-14,air conditioner,electronics,800,33,10,26400
2018-03-14,mascara,comestic,10,8,5,80
2018-03-14,fridge,electronics,1200,11,8,13200
2018-03-14,eye liner,comestic,12,13,10,156
2018-03-14,fragrance,comestic,50,42,6,2100
2018-03-14,microwave,electronics,300,9,3,2700
2018-03-14,suncream,comestic,20,38,8,760
2018-03-14,face cleanser,comestic,25,9,4,225
2018-03-15,mascara,comestic,10,7,5,70
2018-03-15,laptop,electronics,1000,7,8,7000
2018-03-15,microwave,electronics,300,24,8,7200
2018-03-15,laptop,electronics,1000,13,10,13000
2018-03-15,lipstick,comestic,15,45,3,675
2018-03-15,face cleanser,comestic,25,2,4,50
2018-03-15,smartphone,electronics,500,1,4,500
2018-03-15,suncream,comestic,20,43,1,860
2018-03-15,mascara,comestic,10,24,4,240
2018-03-15,face cleanser,comestic,25,35,4,875
2018-03-16,suncream,comestic,20,33,6,660
2018-03-16,laptop,electronics,1000,5,3,5000
2018-03-16,mascara,comestic,10,1,4,10
2018-03-16,mascara,comestic,10,6,9,60
2018-03-16,suncream,comestic,20,11,1,220
2018-03-16,suncream,comestic,20,26,6,520
2018-03-16,eye liner,comestic,12,50,3,600
2018-03-16,smartphone,electronics,500,45,3,22500
2018-03-16,smartphone,electronics,500,13,3,6500
2018-03-16,smartphone,electronics,500,48,9,24000
2018-03-17,suncream,comestic,20,33,9,660
2018-03-17,eye liner,comestic,12,16,8,192
2018-03-17,suncream,comestic,20,15,3,300
2018-03-17,oven,electronics,600,46,3,27600
2018-03-17,smartphone,electronics,500,15,9,7500
2018-03-17,air conditioner,electronics,800,7,7,5600
2018-03-17,air conditioner,electronics,800,6,8,4800
2018-03-17,suncream,comestic,20,11,1,220
2018-03-17,suncream,comestic,20,10,3,200
2018-03-17,fridge,electronics,1200,46,2,55200
2018-03-18,air conditioner,electronics,800,23,3,18400
2018-03-18,laptop,electronics,1000,12,3,12000
2018-03-18,eye liner,comestic,12,41,5,492
2018-03-18,laptop,electronics,1000,13,7,13000
2018-03-18,microwave,electronics,300,24,2,7200
2018-03-18,air conditioner,electronics,800,20,10,16000
2018-03-18,smartphone,electronics,500,47,5,23500
2018-03-18,face cleanser,comestic,25,15,4,375
2018-03-18,suncream,comestic,20,9,10,180
2018-03-18,fridge,electronics,1200,50,10,60000
2018-03-19,face cleanser,comestic,25,33,5,825
2018-03-19,microwave,electronics,300,13,10,3900
2018-03-19,laptop,electronics,1000,40,5,40000
2018-03-19,smartphone,electronics,500,40,1,20000
2018-03-19,air conditioner,electronics,800,35,6,28000
2018-03-19,smartphone,electronics,500,45,7,22500
2018-03-19,laptop,electronics,1000,18,4,18000
2018-03-19,fridge,electronics,1200,2,5,2400
2018-03-19,lipstick,comestic,15,2,3,30
2018-03-19,microwave,electronics,300,24,2,7200
2018-03-20,fragrance,comestic,50,38,2,1900
2018-03-20,smartphone,electronics,500,25,2,12500
2018-03-20,fridge,electronics,1200,1,7,1200
2018-03-20,lipstick,comestic,15,33,6,495
2018-03-20,microwave,electronics,300,40,1,12000
2018-03-20,microwave,electronics,300,50,9,15000
2018-03-20,air conditioner,electronics,800,8,7,6400
2018-03-20,suncream,comestic,20,35,6,700
2018-03-20,laptop,electronics,1000,28,5,28000
2018-03-20,microwave,electronics,300,47,2,14100
2018-03-21,smartphone,electronics,500,4,3,2000
2018-03-21,air conditioner,electronics,800,5,1,4000
2018-03-21,lipstick,comestic,15,20,10,300
2018-03-21,laptop,electronics,1000,8,2,8000
2018-03-21,fridge,electronics,1200,20,5,24000
2018-03-21,face cleanser,comestic,25,27,1,675
2018-03-21,face cleanser,comestic,25,16,6,400
2018-03-21,microwave,electronics,300,13,1,3900
2018-03-21,smartphone,electronics,500,30,1,15000
2018-03-21,smartphone,electronics,500,4,5,2000
2018-03-22,lipstick,comestic,15,18,6,270
2018-03-22,suncream,comestic,20,34,8,680
2018-03-22,smartphone,electronics,500,7,1,3500
2018-03-22,fragrance,comestic,50,18,10,900
2018-03-22,smartphone,electronics,500,15,2,7500
2018-03-22,laptop,electronics,1000,41,2,41000
2018-03-22,fridge,electronics,1200,6,10,7200
2018-03-22,eye liner,comestic,12,49,4,588
2018-03-22,face cleanser,comestic,25,17,5,425
2018-03-22,air conditioner,electronics,800,25,1,20000
2018-03-23,smartphone,electronics,500,36,9,18000
2018-03-23,air conditioner,electronics,800,46,7,36800
2018-03-23,smartphone,electronics,500,40,4,20000
2018-03-23,lipstick,comestic,15,50,6,750
2018-03-23,microwave,electronics,300,12,9,3600
2018-03-23,fridge,electronics,1200,29,7,34800
2018-03-23,laptop,electronics,1000,44,4,44000
2018-03-23,microwave,electronics,300,2,6,600
2018-03-23,mascara,comestic,10,34,2,340
2018-03-23,face cleanser,comestic,25,28,8,700
2018-03-24,oven,electronics,600,44,1,26400
2018-03-24,suncream,comestic,20,29,1,580
2018-03-24,air conditioner,electronics,800,38,7,30400
2018-03-24,air conditioner,electronics,800,24,1,19200
2018-03-24,microwave,electronics,300,44,8,13200
2018-03-24,face cleanser,comestic,25,42,7,1050
2018-03-24,microwave,electronics,300,11,3,3300
2018-03-24,smartphone,electronics,500,37,5,18500
2018-03-24,eye liner,comestic,12,15,8,180
2018-03-24,microwave,electronics,300,44,5,13200
2018-03-25,smartphone,electronics,500,39,5,19500
2018-03-25,microwave,electronics,300,1,3,300
2018-03-25,eye liner,comestic,12,45,6,540
2018-03-25,air conditioner,electronics,800,10,3,8000
2018-03-25,eye liner,comestic,12,48,7,576
2018-03-25,microwave,electronics,300,37,8,11100
2018-03-25,lipstick,comestic,15,45,2,675
2018-03-25,fridge,electronics,1200,37,7,44400
2018-03-25,laptop,electronics,1000,17,5,17000
2018-03-25,fragrance,comestic,50,29,4,1450
2018-03-26,smartphone,electronics,500,38,6,19000
2018-03-26,eye liner,comestic,12,31,10,372
2018-03-26,suncream,comestic,20,19,10,380
2018-03-26,eye liner,comestic,12,14,8,168
2018-03-26,mascara,comestic,10,2,4,20
2018-03-26,mascara,comestic,10,4,10,40
2018-03-26,suncream,comestic,20,30,4,600
2018-03-26,air conditioner,electronics,800,19,8,15200
2018-03-26,air conditioner,electronics,800,40,6,32000
2018-03-26,oven,electronics,600,48,7,28800
2018-03-27,mascara,comestic,10,49,6,490
2018-03-27,microwave,electronics,300,43,5,12900
2018-03-27,air conditioner,electronics,800,26,2,20800
2018-03-27,laptop,electronics,1000,21,3,21000
2018-03-27,air conditioner,electronics,800,29,7,23200
2018-03-27,smartphone,electronics,500,47,4,23500
2018-03-27,lipstick,comestic,15,24,1,360
2018-03-27,fridge,electronics,1200,29,6,34800
2018-03-27,laptop,electronics,1000,13,9,13000
2018-03-27,laptop,electronics,1000,43,8,43000
2018-03-28,fragrance,comestic,50,14,4,700
2018-03-28,mascara,comestic,10,17,2,170
2018-03-28,suncream,comestic,20,48,4,960
2018-03-28,eye liner,comestic,12,46,4,552
2018-03-28,oven,electronics,600,42,3,25200
2018-03-28,microwave,electronics,300,26,7,7800
2018-03-28,air conditioner,electronics,800,17,5,13600
2018-03-28,lipstick,comestic,15,23,3,345
2018-03-28,face cleanser,comestic,25,15,1,375
2018-03-28,fridge,electronics,1200,12,9,14400
2018-03-29,laptop,electronics,1000,14,1,14000
2018-03-29,suncream,comestic,20,41,4,820
2018-03-29,fridge,electronics,1200,2,2,2400
2018-03-29,smartphone,electronics,500,22,3,11000
2018-03-29,fridge,electronics,1200,46,4,55200
2018-03-29,mascara,comestic,10,18,1,180
2018-03-29,eye liner,comestic,12,1,10,12
2018-03-29,laptop,electronics,1000,4,8,4000
2018-03-29,laptop,electronics,1000,27,1,27000
2018-03-29,fridge,electronics,1200,18,10,21600
2018-03-30,face cleanser,comestic,25,4,6,100
2018-03-30,laptop,electronics,1000,17,2,17000
2018-03-30,lipstick,comestic,15,26,10,390
2018-03-30,laptop,electronics,1000,12,7,12000
2018-03-30,suncream,comestic,20,34,7,680
2018-03-30,mascara,comestic,10,33,5,330
2018-03-30,smartphone,electronics,500,24,10,12000
2018-03-30,laptop,electronics,1000,23,3,23000
2018-03-30,laptop,electronics,1000,3,9,3000
2018-03-30,oven,electronics,600,13,7,7800
2018-03-31,fridge,electronics,1200,4,10,4800
2018-03-31,laptop,electronics,1000,19,6,19000
2018-03-31,smartphone,electronics,500,48,4,24000
2018-03-31,smartphone,electronics,500,15,8,7500
2018-03-31,laptop,electronics,1000,23,8,23000
2018-03-31,fragrance,comestic,50,21,3,1050
2018-03-31,air conditioner,electronics,800,21,3,16800
2018-03-31,face cleanser,comestic,25,46,2,1150
2018-03-31,smartphone,electronics,500,46,4,23000
2018-03-31,suncream,comestic,20,16,6,320
2018-04-01,laptop,electronics,1000,33,9,33000
2018-04-01,eye liner,comestic,12,29,2,348
2018-04-01,fragrance,comestic,50,2,5,100
2018-04-01,lipstick,comestic,15,19,1,285
2018-04-01,oven,electronics,600,39,5,23400
2018-04-01,lipstick,comestic,15,4,5,60
2018-04-01,air conditioner,electronics,800,42,9,33600
2018-04-01,laptop,electronics,1000,45,10,45000
2018-04-01,laptop,electronics,1000,21,9,21000
2018-04-01,eye liner,comestic,12,24,2,288
2018-04-02,smartphone,electronics,500,29,5,14500
2018-04-02,eye liner,comestic,12,22,8,264
2018-04-02,fridge,electronics,1200,21,8,25200
2018-04-02,fragrance,comestic,50,46,4,2300
2018-04-02,lipstick,comestic,15,13,3,195
2018-04-02,mascara,comestic,10,20,3,200
2018-04-02,fragrance,comestic,50,20,9,1000
2018-04-02,smartphone,electronics,500,12,9,6000
2018-04-02,suncream,comestic,20,50,5,1000
2018-04-02,smartphone,electronics,500,9,6,4500
2018-04-03,lipstick,comestic,15,10,2,150
2018-04-03,eye liner,comestic,12,44,1,528
2018-04-03,suncream,comestic,20,47,4,940
2018-04-03,lipstick,comestic,15,2,3,30
2018-04-03,lipstick,comestic,15,30,1,450
2018-04-03,smartphone,electronics,500,45,4,22500
2018-04-03,face cleanser,comestic,25,7,4,175
2018-04-03,smartphone,electronics,500,49,2,24500
2018-04-03,laptop,electronics,1000,40,6,40000
2018-04-03,mascara,comestic,10,16,10,160
2018-04-04,laptop,electronics,1000,7,9,7000
2018-04-04,microwave,electronics,300,42,3,12600
2018-04-04,fridge,electronics,1200,43,10,51600
2018-04-04,air conditioner,electronics,800,17,6,13600
2018-04-04,microwave,electronics,300,48,6,14400
2018-04-04,laptop,electronics,1000,49,7,49000
2018-04-04,smartphone,electronics,500,46,1,23000
2018-04-04,face cleanser,comestic,25,48,6,1200
2018-04-04,suncream,comestic,20,17,8,340
2018-04-04,air conditioner,electronics,800,21,6,16800
2018-04-05,laptop,electronics,1000,17,6,17000
2018-04-05,eye liner,comestic,12,4,1,48
2018-04-05,fragrance,comestic,50,36,1,1800
2018-04-05,lipstick,comestic,15,36,9,540
2018-04-05,eye liner,comestic,12,47,4,564
2018-04-05,eye liner,comestic,12,3,3,36
2018-04-05,smartphone,electronics,500,48,9,24000
2018-04-05,microwave,electronics,300,19,3,5700
2018-04-05,oven,electronics,600,7,5,4200
2018-04-05,mascara,comestic,10,24,9,240
2018-04-06,laptop,electronics,1000,31,10,31000
2018-04-06,face cleanser,comestic,25,12,1,300
2018-04-06,mascara,comestic,10,11,7,110
2018-04-06,face cleanser,comestic,25,27,9,675
2018-04-06,smartphone,electronics,500,30,5,15000
2018-04-06,oven,electronics,600,17,8,10200
2018-04-06,oven,electronics,600,27,3,16200
2018-04-06,laptop,electronics,1000,30,9,30000
2018-04-06,suncream,comestic,20,44,9,880
2018-04-06,laptop,electronics,1000,5,10,5000
2018-04-07,fragrance,comestic,50,29,3,1450
2018-04-07,face cleanser,comestic,25,49,8,1225
2018-04-07,mascara,comestic,10,2,1,20
2018-04-07,face cleanser,comestic,25,50,3,1250
2018-04-07,microwave,electronics,300,21,8,6300
2018-04-07,lipstick,comestic,15,15,2,225
2018-04-07,eye liner,comestic,12,39,5,468
2018-04-07,microwave,electronics,300,2,6,600
2018-04-07,microwave,electronics,300,40,7,12000
2018-04-07,fridge,electronics,1200,22,4,26400
2018-04-08,suncream,comestic,20,1,2,20
2018-04-08,fridge,electronics,1200,45,1,54000
2018-04-08,smartphone,electronics,500,11,9,5500
2018-04-08,face cleanser,comestic,25,34,1,850
2018-04-08,suncream,comestic,20,12,7,240
2018-04-08,lipstick,comestic,15,17,7,255
2018-04-08,mascara,comestic,10,26,8,260
2018-04-08,microwave,electronics,300,21,2,6300
2018-04-08,oven,electronics,600,21,9,12600
2018-04-08,face cleanser,comestic,25,4,10,100
2018-04-09,mascara,comestic,10,31,10,310
2018-04-09,eye liner,comestic,12,42,4,504
2018-04-09,laptop,electronics,1000,40,2,40000
